	C_01_0w	C_01_4w	C_04_0w	C_04_4w	C_05_0w	C_05_4w	C_06_0w	C_06_4w	C_07_0w	C_07_4w	C_08_0w	C_08_4w	C_12_0w	C_12_4w	C_13_0w	C_13_4w	C_16_0w	C_16_4w	C_19_0w	C_19_4w	C_20_0w	C_20_4w	C_21_0w	C_21_4w	C_23_0w	C_23_4w	C_24_0w	C_24_4w	C_27_0w	C_27_4w	C_30_0w	C_30_4w	C_32_0w	C_32_4w	C_37_0w	C_37_4w	C_38_0w	C_38_4w	C_41_0w	C_41_4w	C_42_0w	C_42_4w	C_43_0w	C_43_4w	C_47_0w	C_47_4w	C_49_0w	C_49_4w	C_52_0w	C_52_4w	C_53_0w	C_53_4w	C_56_0w	C_56_4w	C_57_0w	C_57_4w	C_59_0w	C_59_4w	C_62_0w	C_62_4w	C_63_0w	C_63_4w	C_64_0w	C_64_4w	C_66_0w	C_66_4w	C_67_0w	C_67_4w	C_69_0w	C_69_4w	C_70_0w	C_70_4w	C_75_0w	C_75_4w	C_78_0w	C_78_4w	C_80_0w	C_80_4w	C_82_0w	C_82_4w	T_02_0w	T_02_4w	T_03_0w	T_03_4w	T_09_0w	T_09_4w	T_10_0w	T_10_4w	T_11_0w	T_11_4w	T_14_0w	T_14_4w	T_15_0w	T_15_4w	T_17_0w	T_17_4w	T_18_0w	T_18_4w	T_22_0w	T_22_4w	T_25_0w	T_25_4w	T_26_0w	T_26_4w	T_28_0w	T_28_4w	T_29_0w	T_29_4w	T_31_0w	T_31_4w	T_33_0w	T_33_4w	T_34_0w	T_34_4w	T_35_0w	T_35_4w	T_36_0w	T_36_4w	T_39_0w	T_39_4w	T_40_0w	T_40_4w	T_44_0w	T_44_4w	T_45_0w	T_45_4w	T_50_0w	T_50_4w	T_51_0w	T_51_4w	T_54_0w	T_54_4w	T_55_0w	T_55_4w	T_58_0w	T_58_4w	T_60_0w	T_60_4w	T_65_0w	T_65_4w	T_68_0w	T_68_4w	T_71_0w	T_71_4w	T_72_0w	T_72_4w	T_73_0w	T_73_4w	T_74_0w	T_74_4w	T_76_0w	T_76_4w	T_77_0w	T_77_4w	T_79_0w	T_79_4w	T_85_0w	T_85_4w	T_87_0w	T_87_4w
C_01_0w	0.0	0.12584816143313346	0.5174347571919174	0.5144714863772442	0.5355214508185779	0.5295320448925631	0.6009840617637998	0.6390061425547284	0.6381324496548247	0.6484226261172411	0.6462816202630774	0.7027028497219312	0.5757795234082134	0.6054094599533056	0.59905865558726	0.5896502699520729	0.6573542509553675	0.6519525903846071	0.6122710709612204	0.587867707614918	0.6354321115260961	0.5984751912248967	0.5417550346183362	0.5415351215652016	0.6021366704277314	0.6295832021096659	0.5199259578720221	0.4853621654177479	0.5621843478126343	0.592875560354959	0.637787045301551	0.5777026541053185	0.5269358080846429	0.5641606795111409	0.5845983786439829	0.6265475806076197	0.6178994968009532	0.6222149594987196	0.6044218428659714	0.5804553953837129	0.5128631302553563	0.5415525421310435	0.6472507786794297	0.6078103240456392	0.5392420239087701	0.5901206105559693	0.6133688197896884	0.6222812543225339	0.6312321676069015	0.6382926853829325	0.5910463627982138	0.6063107764694854	0.5530487431700226	0.5857002883821232	0.6848680711136135	0.6982818013371597	0.639148164887036	0.6435680220458455	0.6119532568994805	0.6422694742006062	0.5727265426207128	0.5570894688311304	0.5266317467897036	0.54758837039098	0.4929288129159639	0.4824059455494252	0.6527292268461119	0.6682857154237539	0.6132560519970858	0.6142559958342936	0.4808470970499907	0.513658626917623	0.6860492339446644	0.7092589476270683	0.5924715606959639	0.5813166611214757	0.5137387552271229	0.5418146370815218	0.5288855382405775	0.4853788125020749	0.5175427223301149	0.5011954814405506	0.5227159223471645	0.4951528636853973	0.672738583751592	0.6501490167186202	0.547360573248143	0.5706452114320142	0.6798244840516078	0.6554123690178142	0.548673814537852	0.5392849456835698	0.4896598174090942	0.6120470874424814	0.4803986621169144	0.5293838287419154	0.515698805870104	0.5242897290576646	0.6906919011355453	0.6756990588457441	0.5505025471080357	0.5829430286424657	0.6336838845696643	0.7122398795107961	0.5698936840960597	0.578716526931348	0.5182719158877894	0.5268832507418997	0.6031130055059701	0.5667368709152879	0.5528441844244081	0.5369315534835374	0.5534225188192309	0.5208903620914858	0.6843327005435208	0.5908952562747127	0.5387577391812457	0.6347511254579302	0.6675626956449281	0.65541156704542	0.5289574641313208	0.5678272455565102	0.5923541321237641	0.5936859018017897	0.6535608890783499	0.6088545088713012	0.7040566362562429	0.7159036933175141	0.6515298196661434	0.6516397020186279	0.5575552262643414	0.511632085127415	0.5510038043802302	0.5658754039838383	0.498121962187908	0.539172955948721	0.5217863435687167	0.5084963774741521	0.5128148764050341	0.5263902765190321	0.5844288187803139	0.6120817653357827	0.5605176349670496	0.6029025255146794	0.625819643379114	0.6712274080226429	0.5778558727998909	0.5648046338901217	0.5513053718985378	0.5529585903972416	0.6489174286065336	0.6220950610954159	0.6011289349595209	0.6144268743097162	0.5795196634525756	0.5449116185813453	0.5601341547764104	0.5280773152439556	0.7042924122277048	0.6417230725032669
C_01_4w	0.12584816143313346	0.0	0.5238660402209432	0.5256428743448588	0.5553878030707275	0.5530705701477514	0.6060896502225389	0.6499080374775905	0.6494418124134889	0.6454456633873945	0.6722861844180344	0.7171978444878248	0.6073489419448473	0.617927665695324	0.6047414785537044	0.5827626838613559	0.6674320242425166	0.6642886139321877	0.605038039125087	0.606596749451152	0.6253385145035171	0.5912386245056861	0.5557225440997813	0.5687790266729507	0.6108311783619742	0.6582334329051991	0.5170122990025189	0.4984764323800933	0.5925316587799676	0.60925941815219	0.6171554369509102	0.5454220166022394	0.5732787512860303	0.5683066182499494	0.6069492316408805	0.6307119479941921	0.6298362979423936	0.6304089925270608	0.6175134015813452	0.5887746403336882	0.5461530669582072	0.5358137367633022	0.6514338458392774	0.6082125069407361	0.5611414214520404	0.5930282718791013	0.6109544262306997	0.6271670684253027	0.634171473586145	0.6532322671316957	0.6254460189078662	0.6310937443802835	0.5349038294195279	0.5890552415979201	0.6952373937973045	0.7024325270746259	0.6458555351299301	0.6651751093604416	0.6250727676265766	0.663224428013673	0.5733323719513201	0.5742867720632594	0.5329209516939203	0.5472154046469933	0.4621456976080877	0.4977585831260417	0.6614611693260348	0.686237153437447	0.6388365355258031	0.6351496849041509	0.5071462083408008	0.5437873610290346	0.7030711306112036	0.7217935926151908	0.5855473894747034	0.5853390388849355	0.5410414685543755	0.5735881629041741	0.5047522710773735	0.5125394403731618	0.5132793683061313	0.5199719554174841	0.5255010916469931	0.4978261425015861	0.6757599474977141	0.6524894861389114	0.5869561783223631	0.5950193348436837	0.7002149837859173	0.6766914817279981	0.5241979918959232	0.5124363896422985	0.4956010423493313	0.6079873573870589	0.5208361246054335	0.5407985356395667	0.5422767505401364	0.5510469577596656	0.6988450788754031	0.6885592008140606	0.5377363390210965	0.6008144965855463	0.6542857518345602	0.7226903921909499	0.5782971658752173	0.5923353853989072	0.5389456662134453	0.5465477490798339	0.6220690353921328	0.5862503327409812	0.5589215765454865	0.5431175013394877	0.5491459196769358	0.5319438113393737	0.6855054129142087	0.6067323603555431	0.5758416897710236	0.6361113719960141	0.6862605836522534	0.6601229038909195	0.5359207578301962	0.5654759340482164	0.6260263043014327	0.615865769547674	0.6548359887524479	0.6300766895856219	0.7181675237953323	0.7300922383447124	0.6734673011282862	0.6673438751590797	0.5608415273586613	0.517861691756618	0.5841604912714451	0.6031020251591851	0.5075818195078027	0.5372218294343974	0.5503694068480296	0.5400478437091978	0.5334736302209903	0.5606581836021604	0.6294665980033948	0.6172166078867078	0.578617728811574	0.6101094523108053	0.6328183688422598	0.6636444338842936	0.590530966229531	0.5899099239523244	0.5649908118254753	0.5777381986285179	0.6429290531016976	0.6085990192953701	0.6078206187352603	0.6315434799846923	0.5848140637028314	0.5459766463486155	0.5510286654258417	0.5196398574319413	0.7039161803589901	0.6403544398100698
C_04_0w	0.5174347571919174	0.5238660402209432	0.0	0.09901301212071413	0.4246014735767906	0.4683649981839736	0.5110422296305626	0.5652036029965093	0.5722758873635977	0.5637550651783776	0.6318441512259507	0.6702057179407438	0.560444062847107	0.5615727621473459	0.5191062522678652	0.4950049729466428	0.6239211767446649	0.6281573449065678	0.5011997545771842	0.520860191835713	0.5535767764761412	0.514328026559571	0.4754867325703066	0.4970067357769367	0.4984218441397983	0.563931861957506	0.5603006634097785	0.5477549675225231	0.5065362616607221	0.5646547305551424	0.5622733098598457	0.520366227795311	0.4903889023978753	0.4977767268965802	0.528366758143306	0.5549267622523902	0.5829686118935762	0.579830641313319	0.4919146399976122	0.4998088802074174	0.6022123111546593	0.5925702709765859	0.5651872713065432	0.5296901502946719	0.43967641851164335	0.5207736339139527	0.6084913427809536	0.6276012830164471	0.5728343636419685	0.5971833261479572	0.5828969315011521	0.6254262803247103	0.5262318232997948	0.5840407684938906	0.6248333690943679	0.6140658642089786	0.5965668306090388	0.5777086872884396	0.5179215152882788	0.5827434854777019	0.46314406536019104	0.4826882717565351	0.4998368968181808	0.5084660563231012	0.4232901144866508	0.4012037798807469	0.6309152780052184	0.6498424765009754	0.5691624820704362	0.5784548200371921	0.5228379337408907	0.512745474348711	0.6775153586420761	0.6853609530970164	0.5461387115658002	0.5145456473628682	0.5196960040082116	0.5372480170148699	0.4588555542311978	0.4391939659050973	0.5087930057072131	0.4865161864916924	0.4858554685836442	0.4494077210147873	0.6411884054964314	0.6265447909451604	0.5195161374928488	0.5268293207234853	0.6287288931739221	0.6047988645729508	0.4837025751020628	0.478930725723161	0.4663384290598912	0.5458951349890749	0.4559718671234871	0.4622311438180828	0.5189762077757347	0.4948890416041363	0.6489670665251748	0.5895070468475132	0.504693945312851	0.5826290577818304	0.6285919897127786	0.6721252266017371	0.5738132334743413	0.567165548418539	0.5342968799198812	0.5373739642727573	0.5080190287600528	0.5058778726598763	0.5710309016890289	0.5525165974938117	0.5450980787175154	0.5478937220250285	0.6393998175555553	0.569952996987197	0.5495525775428755	0.6153514108704312	0.6247901425371054	0.5810494368396326	0.5090540613357347	0.5432736693066463	0.6142678091294588	0.6110461224627974	0.6221762189155595	0.5499436458792987	0.6782365713434334	0.6881752098840932	0.6105482412268788	0.5825411317143442	0.4589447447807712	0.4702782191674544	0.4965558618799814	0.5011476241349129	0.5272011966057623	0.5164759418332321	0.5302564768946461	0.5047266784640481	0.4405310429097436	0.4747725255797577	0.5512087461867513	0.5600880853627141	0.5059264040522357	0.5490210801780322	0.5366927884806268	0.5398509815179255	0.5290075918987209	0.5410437822776017	0.5110039468213596	0.5094735120992993	0.6323429895588425	0.6013121836158266	0.5635586966521591	0.5570216077744109	0.5419345869354939	0.5105012798831989	0.5216132913192456	0.468890645478745	0.6802038584336725	0.6048409105373459
C_04_4w	0.5144714863772442	0.5256428743448588	0.09901301212071413	0.0	0.4326335656150577	0.4736912639163116	0.5117667764590049	0.5488860061321574	0.5860392832507179	0.57665374105716	0.6434005726226227	0.67632663274819	0.5811900847452601	0.566646527835886	0.4999695397115824	0.4753999832958137	0.6328630280907318	0.6446602928925604	0.5246772053834784	0.547199385053567	0.5311863892623858	0.5210300108495798	0.4731627462934425	0.4919700879646964	0.5197258645594821	0.5797929916761212	0.5689422986924489	0.5548575358203461	0.5239931298276099	0.5790679434841667	0.5811425979583003	0.5383453512140856	0.5125882218920647	0.5167614014250869	0.5457094164249516	0.5641864959484235	0.5985086580788969	0.5921191486345699	0.5109025668815423	0.5234123799150106	0.5954251023293161	0.5951038001268965	0.57428585867997	0.5352495846343344	0.4566891727752835	0.5419193240051383	0.6272354403803923	0.6437133020590268	0.5922901582923998	0.6108034247632367	0.5680944260702622	0.6163197570728076	0.5028669462368323	0.5575881926667031	0.6421301247719454	0.6252142952224568	0.6049508040879106	0.5885062674376023	0.5257479450623223	0.5951952761189849	0.4931768003860729	0.5163497789346378	0.4939536136405682	0.5068416213382098	0.4066794353061057	0.3901109864185772	0.6392946978745654	0.6675409823563823	0.5498358055124605	0.5594385258008001	0.5225498583463669	0.506419966925005	0.6881395882352774	0.6971285170475011	0.5531226466042262	0.5208224479858284	0.5032608624040281	0.5193044031615363	0.44365125401692734	0.4379012206889922	0.5126562333393059	0.4961351664464586	0.4861107801395369	0.4467449329137806	0.6552739503986733	0.6426606620721887	0.5215738716370274	0.5300197142012535	0.6322300459197803	0.6072154802204713	0.4627543534658149	0.4618607314591656	0.4769986980193642	0.5411866894313689	0.449283414560324	0.4560183909959212	0.5136054295916763	0.4855734983787814	0.6634053455944279	0.5989089061911054	0.5215048781653632	0.6006786083278904	0.6416130796170411	0.6797633929465049	0.5879113787017733	0.5789523047876675	0.5287543439510417	0.52243125202663	0.5062050984532505	0.5004402059437834	0.5730740778597864	0.5547671983734997	0.5428996569911121	0.5524541702145901	0.6378530943026334	0.5660834492333227	0.5571131339002858	0.6239117799211178	0.6464130890211054	0.6022875904694068	0.5218886580186995	0.5447604386142363	0.637565025666196	0.6273107743588239	0.6429289653608639	0.5605638851078621	0.6876188755972183	0.6926276558583032	0.6203112174126579	0.5928036861730558	0.45644564235332796	0.4600565060734181	0.512490400357537	0.5162750525861347	0.5281440881991726	0.5321491531921853	0.5447681792383159	0.5077542126932989	0.447986991616944	0.4897560923680874	0.5387989715400838	0.5437290034241485	0.5133749797564215	0.5475181355557941	0.557087870391996	0.564630346559308	0.5332491577719516	0.5429216938774668	0.5074031619345485	0.5010468343541431	0.6416618442382365	0.6083387466460569	0.5656425467662604	0.5571254931069728	0.5389417159374058	0.4952927663942149	0.5190153538361459	0.4767743708822894	0.6918379735402221	0.6227745738182072
C_05_0w	0.5355214508185779	0.5553878030707275	0.4246014735767906	0.4326335656150577	0.0	0.1764838331406994	0.5177675875571928	0.5230649995690753	0.5255305524648188	0.4983813393903614	0.6070358735231804	0.6471502970446282	0.5515257392577373	0.5781265968488193	0.526287180431806	0.5165413410223444	0.5971074647818102	0.6065172895580125	0.5037766238683665	0.5334106753112451	0.5468663620516235	0.5021982347111925	0.44422795259715103	0.45983634535234	0.4525048114356066	0.5147567569759957	0.5837181619782308	0.5699308504387766	0.4763606332729127	0.5070133883786663	0.5314519281292815	0.5000715773886012	0.4292788335098343	0.4815949413830792	0.4841255564409334	0.5086285339404003	0.5262079594453508	0.5376689806359064	0.4903741548968645	0.4844801645276854	0.5478556227531881	0.5430731395177706	0.4817759329580101	0.4658696600449692	0.43099275187429503	0.4891333276146058	0.5744049820340557	0.5905751687111835	0.5214410977933975	0.5195411510910259	0.5632127232063044	0.6084247421013955	0.5322172638171973	0.5872590853087394	0.6004500045166689	0.6238338482862837	0.5800721681275052	0.528806333327801	0.4528014529196285	0.5051731235590331	0.4607833745474326	0.5058991597052449	0.4688875619634752	0.4883144482297988	0.4774721672717793	0.459511471913217	0.6101855316094813	0.6457162953153744	0.5929634920133553	0.6001062496595899	0.5247377011670158	0.5090593372927514	0.661907496663452	0.6752835541950037	0.5491174488879181	0.4802227540363979	0.4885591379510076	0.496287544870057	0.4987955343114268	0.4591038499690415	0.5236061746888244	0.4949629234326681	0.4820856479800664	0.4579705780295926	0.6160026360402329	0.5884180300461008	0.4694772929263825	0.479952101872478	0.5714655836384528	0.5742137470499115	0.5289207213904494	0.5114328605974542	0.4367588696240117	0.5093430801515306	0.4111109861513359	0.40807769006587824	0.4848574987826722	0.4809411614207978	0.610651385522611	0.5524820500846529	0.4883274508537425	0.5666821439177135	0.5681982741472624	0.6062167593601689	0.5410823110037479	0.5287789703368554	0.4539197455328531	0.4845238474787466	0.4781063872446521	0.4613697323564746	0.5772659701279957	0.5300446326850304	0.4788489850415424	0.4985539142610933	0.5707926702782877	0.5000054354435346	0.5038368962982608	0.5809083683294542	0.5462467223455848	0.5113590946213088	0.521339246063011	0.565211165823744	0.5761253450984984	0.5974072759686182	0.5883489827919903	0.5071023748376908	0.6176379016319754	0.6293181772216481	0.5341035955246783	0.4975091567488973	0.5248836798145947	0.5034697961893028	0.4896985602347002	0.4927254333275965	0.5127248494530492	0.5309994422561837	0.5041666810888691	0.481367629460374	0.4132958405180157	0.48107766221759996	0.4957156727273996	0.51089759771779	0.42572680561594456	0.4436678128025808	0.5136094349610242	0.5175886581086434	0.4917579876759921	0.4870059743916781	0.4900759736879695	0.4834899018559999	0.6081199219566817	0.5699108205085923	0.5310831261882775	0.5471702583415451	0.481976733794188	0.5444544105582624	0.482512969065033	0.4480489136222003	0.6461345452186785	0.5666304198207502
C_05_4w	0.5295320448925631	0.5530705701477514	0.4683649981839736	0.4736912639163116	0.1764838331406994	0.0	0.4963785362131299	0.4791034202019343	0.4816954534413258	0.4638373632144828	0.605230657537515	0.6141282859642916	0.5158010937664567	0.5727109207804391	0.5684292308124416	0.5555303815710346	0.6015195206310175	0.6099678445792588	0.5082696182113817	0.5103615744609835	0.5763849805116502	0.4816758545065725	0.4368130135688797	0.4675516564190528	0.3985691036578061	0.45944068750443706	0.6049545375522785	0.5912700200756159	0.48418207775938304	0.48260773424746	0.5193375439672652	0.4878620614459396	0.4501919952071809	0.4882964758416325	0.4735779387051875	0.4542143598858986	0.4814909175805654	0.5157340491835357	0.4936516631408618	0.4866121891229815	0.5340244281518186	0.5173395634811437	0.4818929093931029	0.4695234698903286	0.46505370116674105	0.4657009220058823	0.5577490335711014	0.5550214233635209	0.508870426434518	0.49594629528991	0.6025855095183659	0.6480057607550463	0.5697870264421645	0.6216958437059279	0.5986827747711043	0.6094218980313649	0.5791223974160812	0.5204255135958931	0.4848115893278378	0.5201540240417071	0.4905504353486203	0.5144160406157972	0.4350207121175862	0.4720684928212346	0.523770868598604	0.4983761064232653	0.6072748101207203	0.6229949515127282	0.6327856304715885	0.6207018813715993	0.5057980719531792	0.5333603112897792	0.6620202612302462	0.6720376824094816	0.5095303887613907	0.487335841651868	0.5238929354109572	0.5036006880668659	0.5403046269232454	0.4581555511504892	0.5077548117478788	0.5012014540124864	0.4832065489240249	0.5027231778093305	0.6115216030087082	0.5828873942889792	0.5318666230766511	0.5478942911624055	0.543402599594399	0.5602227470457852	0.5253931283029113	0.5180437962927201	0.4408615221816529	0.4622532412945611	0.428717660829908	0.3858492955035944	0.5027396556429619	0.4881464411480671	0.5876527764598812	0.5122030777942855	0.4839796766584746	0.5283522200184707	0.5213224401590663	0.5654603332997807	0.5178933651923819	0.5144688611643257	0.4527653309285533	0.4865508528467409	0.4944814769804639	0.4318628014451201	0.5516883214559527	0.5148882343404158	0.4760801505476995	0.4830523293038237	0.5697262350760387	0.4939500243545037	0.4774951231308209	0.5283886832080625	0.555764243790296	0.5195466656854777	0.5072520642131898	0.5625235848140329	0.5613913777972542	0.5667080450610625	0.5820802316668456	0.4946505497701174	0.6006302737980938	0.6214019994887666	0.5280567866052089	0.5075271515825539	0.5602875209054454	0.5097614973679412	0.4965845779436723	0.4852369183180335	0.5263290154660302	0.5250907978269639	0.5000632872601947	0.4710431229218948	0.4325596603723385	0.5221362129476959	0.5308532226557974	0.5066057322719815	0.4501108622128908	0.4660301282311104	0.5270892176754334	0.5239417090752531	0.4989785561921033	0.4685915473580116	0.4518059288333938	0.46093748607092105	0.5869547371770915	0.5206321647058402	0.5266481426268346	0.5835021741339277	0.5117596874621805	0.5588966482791631	0.4601289946063393	0.4513709367781542	0.6093719766655442	0.5529852470078261
C_06_0w	0.6009840617637998	0.6060896502225389	0.5110422296305626	0.5117667764590049	0.5177675875571928	0.4963785362131299	0.0	0.22879697385679096	0.5594975257340719	0.557131244423043	0.5810969121459241	0.6191589225459435	0.5253077236867014	0.5618395305079077	0.6107914547404192	0.5959013159969855	0.5942476615678243	0.6102797327808234	0.5359133005149513	0.5139538783275459	0.6005109087315307	0.5603910485254363	0.4368941182714427	0.4822327578350986	0.5051223685413444	0.5379615011814353	0.5635787183690741	0.6030401773032186	0.5818739119565244	0.5618139008529032	0.6008009081748606	0.5776884431245883	0.4601195355404457	0.5050471777764916	0.4722938265872514	0.4948395857387263	0.533421980123899	0.5401605571047821	0.4514098981464429	0.4597653751188165	0.6173800513306406	0.6138146562205825	0.5165378658769297	0.500160082312373	0.4975762192745409	0.4742660770940436	0.560763904139561	0.5768515660948766	0.5719835306076296	0.5894808123476113	0.5962409613038242	0.6048762665418823	0.5968198245518402	0.6388013447558963	0.569481013017655	0.5830499192475542	0.5500286370451531	0.5012817305744537	0.4988475553093301	0.5113320910731189	0.5091326885229679	0.52289425308853	0.5220286587604995	0.5473901213520487	0.5557890696877757	0.5411606064208331	0.5984864900523461	0.6137603894060848	0.5696016818717767	0.5810467284157388	0.5116261630000207	0.5237286458381887	0.6488999141421886	0.6534505697084888	0.5680635080645755	0.5592206205312178	0.5494968654774698	0.5436403481603503	0.5572940173446516	0.5160854652808691	0.5181366136569346	0.5142327046411689	0.563836525949129	0.5652049495985461	0.6130106372460707	0.6000599581569894	0.4766905703403098	0.495517468424323	0.587283784655975	0.5831571787424931	0.5572477573947108	0.528902067640038	0.5242244545155866	0.5254636944703092	0.490031086058367	0.4562223285151796	0.5040774677450948	0.45309776450696104	0.6131988053631656	0.5397284549341081	0.5221938103864667	0.5688900389160622	0.5779781356724251	0.6094427420367938	0.5847144421066347	0.5770085297744201	0.5409164646092561	0.5519497466599611	0.4680530541359043	0.4675790008337519	0.5531382686816155	0.545980431049803	0.5563980667197537	0.5608833236510502	0.6100458047999763	0.5419333290219414	0.4954296500526652	0.5705797889736782	0.5545639182705878	0.5500318696850918	0.5202972537527457	0.5401511957751152	0.5782228404062631	0.5913625663567167	0.5945694843229355	0.5018932457146891	0.6102196186407183	0.6064380674967663	0.5493772050263319	0.5524777163695008	0.5617982109299371	0.5445339480854748	0.5058616971493687	0.4968114413344009	0.5533886511224841	0.6142062424695367	0.5194076249391265	0.4715261536404838	0.4372031808311746	0.494065907376715	0.5311276998553535	0.5154433049218363	0.5320998416225684	0.5216426870917699	0.5647553596782747	0.5595296362785032	0.44011561695248175	0.482239957160276	0.522819162385927	0.5484409792004091	0.6101980682056829	0.5737330528795188	0.5284910287243267	0.5655871993857763	0.6122820903624732	0.6026581258138264	0.4699090815537436	0.4790084641580796	0.6322387270257551	0.5734155051345554
C_06_4w	0.6390061425547284	0.6499080374775905	0.5652036029965093	0.5488860061321574	0.5230649995690753	0.4791034202019343	0.22879697385679096	0.0	0.5184938782789285	0.4982577025808068	0.624686447200408	0.6281049699487126	0.5526727067244873	0.5871438783736288	0.642340608300927	0.6254831271559996	0.6094305412521992	0.6277917957241931	0.5793246645905111	0.5602137214255598	0.6346784485460154	0.5612099761894922	0.489680396815964	0.5129839045297564	0.4968543581373199	0.5166881067398365	0.6295011068686791	0.6676617692776183	0.6028972069502746	0.5707897676762556	0.6132238831556824	0.5934254698780059	0.5075821926797972	0.5371006047920989	0.4999703722129893	0.49299143930376	0.4957493756986765	0.5233059338092514	0.4784340849072212	0.4940894813640941	0.6497562906877914	0.6439881966198922	0.5307915841878832	0.5189800961460137	0.5435403971492413	0.4813385502155325	0.5919040785540488	0.5958869560175978	0.5790949431179628	0.5717539533401448	0.648001434919511	0.6731634607937169	0.644689488938782	0.6846568221569842	0.5987781784735744	0.6080458982276721	0.5427758582839807	0.5041110666957724	0.5391532591876003	0.5413652745709988	0.5479283024934859	0.5722716399041036	0.5627257765483353	0.5682966095079771	0.6068374488522205	0.5848315012251163	0.6038091780989906	0.6339813685804456	0.631986609072678	0.6446429574155289	0.5700149274015334	0.5706162367392834	0.6507285108350849	0.6546652502843255	0.5772073186537446	0.5707578690999227	0.5854702522988937	0.5571712060114091	0.6210561477376421	0.5685246841853367	0.5612941255405429	0.5480850031948588	0.5946735851458144	0.607035856439529	0.5956119915604023	0.5983171084097989	0.5378481657928539	0.5551949330450523	0.5664431468504024	0.5634384137862468	0.5912371096268144	0.5807609770402841	0.5690032090210577	0.5190263565280822	0.5309065468101672	0.4888140001196555	0.5353095234433688	0.4800206014007163	0.5966534242963639	0.5248166523398523	0.547479937209267	0.5981341999631012	0.5472016535430894	0.5638996023955203	0.585262741346853	0.5782278513399829	0.5716938308817897	0.5727929300015604	0.4811885631939382	0.4624996482454978	0.6043817297269712	0.5744384421146745	0.5548598408072917	0.5744741218739968	0.6222506577885086	0.5714317216325521	0.5312885445017086	0.5395664800695805	0.5573920169673735	0.558446813708367	0.5738109165474437	0.5963228337199561	0.6135938692703098	0.6042300332705379	0.5737483123406849	0.5326000681169608	0.6092137331972364	0.6115000313026291	0.5266401264435892	0.5553049239247662	0.6240232836335065	0.5928708663415483	0.52806074862716	0.531663503256638	0.6079310299229129	0.644049191901306	0.5739041745569642	0.5333180774382629	0.5131937978157616	0.5643174737195332	0.5821528455992642	0.541634791999682	0.5615931808259786	0.5449176416170147	0.5594664751891977	0.5523315289857031	0.4821571064843152	0.4764129403203401	0.5146883875873005	0.5465632586355984	0.6099899299998451	0.5560360666803066	0.5798702146356834	0.6006950224519902	0.6470758421087022	0.6546749312550427	0.4916826446077415	0.5148119204303072	0.6129985439997111	0.579114712926052
C_07_0w	0.6381324496548247	0.6494418124134889	0.5722758873635977	0.5860392832507179	0.5255305524648188	0.4816954534413258	0.5594975257340719	0.5184938782789285	0.0	0.17269945739231424	0.6304764718102145	0.6681036766811148	0.5116378271604558	0.5872303556497444	0.6514044481703183	0.6221758409747199	0.580120591420189	0.5983093301264775	0.5272674748577285	0.4863002357301545	0.6427820138164119	0.5205850996312433	0.5154490956436851	0.5446505248511537	0.4856727877759117	0.4816899093764901	0.6208685344826418	0.6543995663108246	0.5568783459396945	0.5527859357377527	0.557676070122644	0.5365053182466595	0.5318540159967408	0.5387690635002311	0.5052974588290216	0.479749743341151	0.4715962933328379	0.4931633445494781	0.512870506703699	0.5095088706553457	0.6044611237189343	0.5795959670734665	0.5435352610767151	0.5182624773690573	0.5837934845295311	0.5653263199413899	0.5055145257552339	0.5261687599895272	0.5225168421049721	0.5493964379477052	0.711560056388303	0.7047871568821542	0.6595413539920635	0.7064106562775128	0.6440920579077968	0.6602586247876863	0.5643523087998952	0.5198120298029373	0.5739491117855685	0.5897226722529779	0.5521365458170574	0.5490198586234074	0.5114267855794719	0.5280898582301525	0.6178963462550436	0.5646693645987473	0.5817737838468233	0.5656666142314907	0.6846184552129485	0.6728643344654515	0.5956184959752732	0.6174513018694033	0.6401060415607707	0.6240621998496164	0.5311664885389933	0.537651523693564	0.577786791541667	0.5534552974625232	0.6339714625699715	0.5407988332353444	0.5435443692889919	0.5346743286922307	0.5630962956177438	0.5915600949264608	0.5651939387648393	0.5518370033033683	0.6061631868597395	0.6146352695670082	0.5872376658190377	0.6071524088449197	0.5996853294251581	0.5619494120071408	0.5160856318762392	0.5171582958557607	0.5496676987373118	0.5108363102679292	0.5735843855603037	0.5446822397546234	0.5530978132627241	0.5165688931210709	0.5511504326352912	0.5480239787101906	0.5670418953022015	0.5666306513390059	0.5193399986608666	0.5101983134199478	0.5530254663250664	0.5730446087974831	0.4897774295976101	0.4851057058566144	0.5579121569229453	0.5615591954387397	0.5174810349943207	0.5184416400076326	0.6075017370291618	0.5791612206038115	0.5365488356195751	0.5669507125393783	0.5807927289821136	0.6265768105310856	0.5715676335777097	0.6298661607142438	0.5706696065374322	0.5694853837160848	0.5493315826596824	0.5078910703895338	0.6296432686452589	0.6133948591037842	0.5558193727702085	0.5825756057558376	0.6264657159831422	0.6096229527623093	0.5633732439785164	0.5363906911483532	0.5684133085951302	0.5905016326475051	0.5747233460838146	0.5431508896129839	0.5317226728364391	0.6102596140594553	0.6408643168234569	0.5889292887770781	0.5891513851729783	0.5354345160703646	0.5766921387863234	0.5498765542620129	0.5820341299377132	0.535294037053011	0.5176484387602429	0.5164431079040489	0.5685596880268212	0.5184436055523999	0.6016853592548098	0.6456999686662576	0.5902856564440454	0.6170747654046275	0.5383414045462627	0.5626210609049984	0.6228351755563558	0.6084738535419307
